plant,col,red,nir,ndvi,population,date,day,vwc1,vwc2
19,49,16.3,66,0.604,A15-669,6/21/2017,20,9.9775,20.0725
19,50,14.8,61.7,0.613,A15-677,6/21/2017,20,9.9775,20.0725
19,51,13.6,64.7,0.653,A15-489,6/21/2017,20,9.9775,20.0725
19,52,13.8,62.7,0.639,A15-505,6/21/2017,20,9.9775,20.0725
19,53,15.9,65.1,0.607,A15-725,6/21/2017,20,9.9775,20.0725
19,54,16.9,64.2,0.583,A15-675,6/21/2017,20,9.9775,20.0725
19,55,18.8,63.2,0.541,A14-302,6/21/2017,20,9.9775,20.0725
19,56,17.9,61.8,0.551,A15-513,6/21/2017,20,9.9775,20.0725
19,57,15.9,58.8,0.574,b,6/21/2017,20,9.9775,20.0725
19,58,18.4,57.1,0.513,b,6/21/2017,20,9.9775,20.0725
19,59,17.1,51.9,0.504,b,6/21/2017,20,9.9775,20.0725
20,1,14,56.1,0.601,b,6/21/2017,20,9.9775,20.0725
20,2,14.6,58.8,0.602,b,6/21/2017,20,9.9775,20.0725
20,3,12,59.8,0.666,b,6/21/2017,20,9.9775,20.0725
20,4,14.8,65.4,0.631,A15-674,6/21/2017,20,9.9775,20.0725
20,5,16.5,58.2,0.558,A15-674,6/21/2017,20,9.9775,20.0725
20,6,14.2,65.6,0.644,A15-311,6/21/2017,20,9.9775,20.0725
20,7,15.1,64.1,0.619,A15-311,6/21/2017,20,9.9775,20.0725
20,8,16.1,62.1,0.588,A15-682,6/21/2017,20,9.9775,20.0725
20,9,14.8,62.9,0.619,A15-682,6/21/2017,20,9.9775,20.0725
20,10,14.4,64.4,0.635,A15-506,6/21/2017,20,9.9775,20.0725
20,11,14.4,64.4,0.635,A15-506,6/21/2017,20,9.9775,20.0725
20,12,13.8,61.4,0.633,A15-511,6/21/2017,20,9.9775,20.0725
20,13,14,62.6,0.634,A15-511,6/21/2017,20,9.9775,20.0725
20,14,15.3,65.7,0.622,A15-516,6/21/2017,20,9.9775,20.0725
20,15,14.8,66.6,0.636,A15-516,6/21/2017,20,9.9775,20.0725
20,16,14.4,63.3,0.629,A15-668,6/21/2017,20,9.9775,20.0725
20,17,13,67.8,0.678,A15-668,6/21/2017,20,9.9775,20.0725
20,18,13.8,65,0.65,A15-490,6/21/2017,20,9.9775,20.0725
20,19,13,61.8,0.652,A15-490,6/21/2017,20,9.9775,20.0725
20,20,12.4,61.1,0.663,A14-307,6/21/2017,20,9.9775,20.0725
20,21,13,62.3,0.655,A14-307,6/21/2017,20,9.9775,20.0725
20,22,12.8,62.9,0.662,A15-515,6/21/2017,20,9.9775,20.0725
20,23,15,66.6,0.632,A15-515,6/21/2017,20,9.9775,20.0725
20,24,12.4,62.4,0.668,A15-467,6/21/2017,20,9.9775,20.0725
20,25,12.4,61.5,0.664,A15-467,6/21/2017,20,9.9775,20.0725
20,26,15.9,63.2,0.598,A15-316,6/21/2017,20,9.9775,20.0725
20,27,12.4,62.6,0.669,A15-316,6/21/2017,20,9.9775,20.0725
20,28,13.8,63.5,0.643,A15-304,6/21/2017,20,9.9775,20.0725
20,29,12,64.4,0.686,A15-304,6/21/2017,20,9.9775,20.0725
20,30,16.9,65.7,0.591,A15-341,6/21/2017,20,9.9775,20.0725
20,31,14.4,60.2,0.614,A15-341,6/21/2017,20,9.9775,20.0725
20,32,14.4,63,0.628,A15-436,6/21/2017,20,9.9775,20.0725
20,33,14.4,64.8,0.636,A15-436,6/21/2017,20,9.9775,20.0725
20,34,16.9,63.5,0.58,A15-463,6/21/2017,20,9.9775,20.0725
20,35,14.4,64.2,0.634,A15-463,6/21/2017,20,9.9775,20.0725
20,36,12.8,62.7,0.661,A15-708,6/21/2017,20,9.9775,20.0725
20,37,15.1,61.2,0.604,A15-708,6/21/2017,20,9.9775,20.0725
20,38,16.5,64.2,0.591,A15-711,6/21/2017,20,9.9775,20.0725
20,39,16.1,65.1,0.603,A15-711,6/21/2017,20,9.9775,20.0725
20,40,16.9,60.3,0.562,A14-298,6/21/2017,20,9.9775,20.0725
20,41,16.1,61.5,0.585,A14-298,6/21/2017,20,9.9775,20.0725
20,42,14.4,62.1,0.624,A15-451,6/21/2017,20,9.9775,20.0725
20,43,13.2,63.6,0.656,A15-451,6/21/2017,20,9.9775,20.0725
20,44,13.8,63.3,0.642,A15-519,6/21/2017,20,9.9775,20.0725
20,45,13.4,64.2,0.655,A15-519,6/21/2017,20,9.9775,20.0725
20,46,12.4,57.9,0.647,A15-461,6/21/2017,20,9.9775,20.0725
20,47,14.8,64.7,0.628,A15-461,6/21/2017,20,9.9775,20.0725
20,48,15.3,63.8,0.613,A15-509,6/21/2017,20,9.9775,20.0725
20,49,15.7,58.6,0.577,A15-669,6/21/2017,20,9.9775,20.0725
20,50,15.7,64.7,0.609,A15-677,6/21/2017,20,9.9775,20.0725
20,51,16.5,68.1,0.61,A15-489,6/21/2017,20,9.9775,20.0725
20,52,10.9,63.8,0.708,A15-505,6/21/2017,20,9.9775,20.0725
20,53,12,62,0.676,A15-725,6/21/2017,20,9.9775,20.0725
20,54,12.8,60.8,0.652,A15-675,6/21/2017,20,9.9775,20.0725
20,55,13.2,56.4,0.621,A14-302,6/21/2017,20,9.9775,20.0725
20,56,14.4,60.3,0.614,A15-513,6/21/2017,20,9.9775,20.0725
20,57,16.5,62,0.58,b,6/21/2017,20,9.9775,20.0725
20,58,18.3,61.8,0.543,b,6/21/2017,20,9.9775,20.0725
20,59,19,53.4,0.475,b,6/21/2017,20,9.9775,20.0725
21,1,14,57,0.606,b,6/21/2017,20,9.9775,20.0725
21,2,15.9,54.9,0.551,b,6/21/2017,20,9.9775,20.0725
21,3,14.4,59.8,0.612,b,6/21/2017,20,9.9775,20.0725
21,4,13.2,60.2,0.64,A15-674,6/21/2017,20,9.9775,20.0725
21,5,15.1,59.7,0.596,A15-674,6/21/2017,20,9.9775,20.0725
21,6,14.2,54.6,0.587,A15-311,6/21/2017,20,9.9775,20.0725
21,7,16.1,57.3,0.561,A15-311,6/21/2017,20,9.9775,20.0725
21,8,19,60.6,0.523,A15-682,6/21/2017,20,9.9775,20.0725
21,9,15.9,58.9,0.575,A15-682,6/21/2017,20,9.9775,20.0725
21,10,13.8,64.2,0.646,A15-506,6/21/2017,20,9.9775,20.0725
21,11,15,62.9,0.615,A15-506,6/21/2017,20,9.9775,20.0725
21,12,16.1,63.5,0.595,A15-511,6/21/2017,20,9.9775,20.0725
21,13,14.6,65.1,0.634,A15-511,6/21/2017,20,9.9775,20.0725
21,14,15.9,64.8,0.606,A15-516,6/21/2017,20,9.9775,20.0725
21,15,14.6,59.5,0.606,A15-516,6/21/2017,20,9.9775,20.0725
21,16,14,64.7,0.644,A15-668,6/21/2017,20,9.9775,20.0725
21,17,13.4,59.5,0.632,A15-668,6/21/2017,20,9.9775,20.0725
21,18,20,66,0.535,A15-490,6/21/2017,20,9.9775,20.0725
21,19,14.8,65.1,0.63,A15-490,6/21/2017,20,9.9775,20.0725
21,20,14.6,63.8,0.628,A14-307,6/21/2017,20,9.9775,20.0725
21,21,12.6,60.3,0.654,A14-307,6/21/2017,20,9.9775,20.0725
21,22,14,61.5,0.629,A15-515,6/21/2017,20,9.9775,20.0725
21,23,15,61.8,0.609,A15-515,6/21/2017,20,9.9775,20.0725
21,24,13.8,64.4,0.647,A15-467,6/21/2017,20,9.9775,20.0725
21,25,16.1,61.4,0.585,A15-467,6/21/2017,20,9.9775,20.0725
21,26,12.6,60.2,0.654,A15-316,6/21/2017,20,9.9775,20.0725
21,27,12.2,59.4,0.659,A15-316,6/21/2017,20,9.9775,20.0725
21,28,15.5,61.5,0.597,A15-304,6/21/2017,20,9.9775,20.0725
21,29,17.1,61.2,0.563,A15-304,6/21/2017,20,9.9775,20.0725
21,30,14.4,62.3,0.625,A15-341,6/21/2017,20,9.9775,20.0725
21,31,14.6,63,0.624,A15-341,6/21/2017,20,9.9775,20.0725
21,32,14,59.8,0.621,A15-436,6/21/2017,20,9.9775,20.0725
21,33,13.2,58.6,0.632,A15-436,6/21/2017,20,9.9775,20.0725
21,34,13.8,63.2,0.642,A15-463,6/21/2017,20,9.9775,20.0725
21,35,14,59.5,0.619,A15-463,6/21/2017,20,9.9775,20.0725
21,36,17.1,62.3,0.569,A15-708,6/21/2017,20,9.9775,20.0725
21,37,13.8,61.1,0.632,A15-708,6/21/2017,20,9.9775,20.0725
21,38,15.5,62.9,0.605,A15-711,6/21/2017,20,9.9775,20.0725
21,39,15.9,64.4,0.604,A15-711,6/21/2017,20,9.9775,20.0725
21,40,15.3,61.2,0.6,A14-298,6/21/2017,20,9.9775,20.0725
21,41,16.3,64.8,0.598,A14-298,6/21/2017,20,9.9775,20.0725
21,42,14.4,55.8,0.59,A15-451,6/21/2017,20,9.9775,20.0725
21,43,14.6,60.5,0.611,A15-451,6/21/2017,20,9.9775,20.0725
21,44,14,63.5,0.639,A15-519,6/21/2017,20,9.9775,20.0725
21,45,13.4,60.9,0.639,A15-519,6/21/2017,20,9.9775,20.0725
21,46,17.1,64.2,0.579,A15-461,6/21/2017,20,9.9775,20.0725
21,47,14.4,57.1,0.597,A15-461,6/21/2017,20,9.9775,20.0725
21,48,14.6,62.1,0.619,A15-509,6/21/2017,20,9.9775,20.0725
21,49,15.5,59.7,0.588,A15-669,6/21/2017,20,9.9775,20.0725
21,50,15.7,64.2,0.607,A15-677,6/21/2017,20,9.9775,20.0725
21,51,16.1,58.9,0.571,A15-489,6/21/2017,20,9.9775,20.0725
21,52,16.3,65.7,0.602,A15-505,6/21/2017,20,9.9775,20.0725
21,53,14.4,62.3,0.625,A15-725,6/21/2017,20,9.9775,20.0725
21,54,12.4,59.8,0.657,A15-675,6/21/2017,20,9.9775,20.0725
21,55,16.3,63,0.589,A14-302,6/21/2017,20,9.9775,20.0725
21,56,15.3,58.6,0.586,A15-513,6/21/2017,20,9.9775,20.0725
21,57,15.5,57.6,0.576,b,6/21/2017,20,9.9775,20.0725
21,58,16.5,60.2,0.57,b,6/21/2017,20,9.9775,20.0725
21,59,14.8,58.8,0.598,b,6/21/2017,20,9.9775,20.0725
22,1,16.7,55.5,0.537,b,6/21/2017,20,9.9775,20.0725
22,2,15.9,60.6,0.584,b,6/21/2017,20,9.9775,20.0725
22,3,15.3,58.9,0.588,b,6/21/2017,20,9.9775,20.0725
22,4,16.5,61.8,0.579,A15-674,6/21/2017,20,9.9775,20.0725
22,5,19.2,58.2,0.504,A15-674,6/21/2017,20,9.9775,20.0725
22,6,16.3,61.5,0.581,A15-311,6/21/2017,20,9.9775,20.0725
22,7,13.4,59.5,0.632,A15-311,6/21/2017,20,9.9775,20.0725
22,8,15.9,58.3,0.571,A15-682,6/21/2017,20,9.9775,20.0725
22,9,15.7,62.4,0.598,A15-682,6/21/2017,20,9.9775,20.0725
22,10,15.7,59.2,0.581,A15-506,6/21/2017,20,9.9775,20.0725
22,11,16.1,62,0.588,A15-506,6/21/2017,20,9.9775,20.0725
22,12,16.5,60.5,0.571,A15-511,6/21/2017,20,9.9775,20.0725
22,13,17.1,54.3,0.521,A15-511,6/21/2017,20,9.9775,20.0725
22,14,17.1,60,0.556,A15-516,6/21/2017,20,9.9775,20.0725
22,15,15.3,60.9,0.598,A15-516,6/21/2017,20,9.9775,20.0725
22,16,15.5,58.9,0.583,A15-668,6/21/2017,20,9.9775,20.0725
22,17,15.5,51.3,0.536,A15-668,6/21/2017,20,9.9775,20.0725
22,18,15.7,61.8,0.595,A15-490,6/21/2017,20,9.9775,20.0725
22,19,14.6,63.5,0.626,A15-490,6/21/2017,20,9.9775,20.0725
22,20,18.8,66.5,0.559,A14-307,6/21/2017,20,9.9775,20.0725
22,21,14.4,59.4,0.61,A14-307,6/21/2017,20,9.9775,20.0725
22,22,12.8,57.4,0.635,A15-515,6/21/2017,20,9.9775,20.0725
22,23,12.4,57.9,0.647,A15-515,6/21/2017,20,9.9775,20.0725
22,24,13.4,62.7,0.648,A15-467,6/21/2017,20,9.9775,20.0725
22,25,13.6,58.6,0.623,A15-467,6/21/2017,20,9.9775,20.0725
22,26,13.4,62.4,0.646,A15-316,6/21/2017,20,9.9775,20.0725
22,27,13.4,54.4,0.605,A15-316,6/21/2017,20,9.9775,20.0725
22,28,13.2,55.5,0.616,A15-304,6/21/2017,20,9.9775,20.0725
22,29,14.4,56.7,0.595,A15-304,6/21/2017,20,9.9775,20.0725
22,30,11.7,57.1,0.66,A15-341,6/21/2017,20,9.9775,20.0725
22,31,12.8,59.5,0.646,A15-341,6/21/2017,20,9.9775,20.0725
22,32,12.8,59.7,0.647,A15-436,6/21/2017,20,9.9775,20.0725
22,33,14,57.9,0.611,A15-436,6/21/2017,20,9.9775,20.0725
22,34,13.8,61.5,0.633,A15-463,6/21/2017,20,9.9775,20.0725
22,35,13,56.4,0.625,A15-463,6/21/2017,20,9.9775,20.0725
22,36,12.4,60.2,0.658,A15-708,6/21/2017,20,9.9775,20.0725
22,37,14.6,60.9,0.613,A15-708,6/21/2017,20,9.9775,20.0725
22,38,14.8,60.2,0.605,A15-711,6/21/2017,20,9.9775,20.0725
22,39,14.4,57.7,0.601,A15-711,6/21/2017,20,9.9775,20.0725
22,40,17.7,61.4,0.552,A14-298,6/21/2017,20,9.9775,20.0725
22,41,16.5,66.8,0.604,A14-298,6/21/2017,20,9.9775,20.0725
22,42,13.4,61.2,0.641,A15-451,6/21/2017,20,9.9775,20.0725
22,43,16.5,59.7,0.567,A15-451,6/21/2017,20,9.9775,20.0725
22,44,17.3,60.3,0.554,A15-519,6/21/2017,20,9.9775,20.0725
22,45,16.9,63.2,0.578,A15-519,6/21/2017,20,9.9775,20.0725
22,46,14.6,66.3,0.639,A15-461,6/21/2017,20,9.9775,20.0725
22,47,16.1,63.8,0.597,A15-461,6/21/2017,20,9.9775,20.0725
22,48,16.5,61.8,0.579,A15-509,6/21/2017,20,9.9775,20.0725
22,49,12.6,62.1,0.663,A15-669,6/21/2017,20,9.9775,20.0725
22,50,17.5,59.4,0.545,A15-677,6/21/2017,20,9.9775,20.0725
22,51,17.3,60.8,0.557,A15-489,6/21/2017,20,9.9775,20.0725
22,52,17.3,62.1,0.564,A15-505,6/21/2017,20,9.9775,20.0725
22,53,15.9,65.6,0.61,A15-725,6/21/2017,20,9.9775,20.0725
22,54,14.8,57.3,0.589,A15-675,6/21/2017,20,9.9775,20.0725
22,55,15.3,59.2,0.589,A14-302,6/21/2017,20,9.9775,20.0725
22,56,18.6,61.4,0.535,A15-513,6/21/2017,20,9.9775,20.0725
22,57,18.3,56.4,0.51,b,6/21/2017,20,9.9775,20.0725
22,58,18.6,59.1,0.521,b,6/21/2017,20,9.9775,20.0725
22,59,14,58.6,0.614,b,6/21/2017,20,9.9775,20.0725
23,1,17.7,60.3,0.546,b,6/21/2017,20,9.9775,20.0725
23,2,16.3,54,0.536,b,6/21/2017,20,9.9775,20.0725
23,3,16.1,55.2,0.548,b,6/21/2017,20,9.9775,20.0725
23,4,12,52.8,0.63,A15-674,6/21/2017,20,9.9775,20.0725
23,5,15.9,56.4,0.56,A15-674,6/21/2017,20,9.9775,20.0725
23,6,13.2,53.1,0.602,A15-311,6/21/2017,20,9.9775,20.0725
23,7,13.6,57.7,0.619,A15-311,6/21/2017,20,9.9775,20.0725
23,8,13.6,55.2,0.605,A15-682,6/21/2017,20,9.9775,20.0725
23,9,15.3,61.5,0.602,A15-682,6/21/2017,20,9.9775,20.0725
23,10,15.5,57.6,0.576,A15-506,6/21/2017,20,9.9775,20.0725
23,11,12.8,60,0.648,A15-506,6/21/2017,20,9.9775,20.0725
23,12,11.3,57.6,0.672,A15-511,6/21/2017,20,9.9775,20.0725
23,13,15,62.4,0.612,A15-511,6/21/2017,20,9.9775,20.0725
23,14,10.9,54.1,0.665,A15-516,6/21/2017,20,9.9775,20.0725
23,15,14.6,59.2,0.604,A15-516,6/21/2017,20,9.9775,20.0725
23,16,13.2,58.8,0.633,A15-668,6/21/2017,20,9.9775,20.0725
23,17,18.3,52.2,0.481,A15-668,6/21/2017,20,9.9775,20.0725
23,18,14.6,60.2,0.61,A15-490,6/21/2017,20,9.9775,20.0725
23,19,14.8,62.9,0.619,A15-490,6/21/2017,20,9.9775,20.0725
23,20,14.2,59.4,0.614,A14-307,6/21/2017,20,9.9775,20.0725
23,21,12.8,60.8,0.652,A14-307,6/21/2017,20,9.9775,20.0725
23,22,13.6,55.5,0.606,A15-515,6/21/2017,20,9.9775,20.0725
23,23,13.8,59.5,0.623,A15-515,6/21/2017,20,9.9775,20.0725
23,24,13.8,54.3,0.595,A15-467,6/21/2017,20,9.9775,20.0725
23,25,13.2,53.4,0.604,A15-467,6/21/2017,20,9.9775,20.0725
23,26,15.7,59.7,0.584,A15-316,6/21/2017,20,9.9775,20.0725
23,27,14.6,60.9,0.613,A15-316,6/21/2017,20,9.9775,20.0725
23,28,15.3,55.2,0.566,A15-304,6/21/2017,20,9.9775,20.0725
23,29,14.4,58.9,0.607,A15-304,6/21/2017,20,9.9775,20.0725
23,30,14.2,56.1,0.596,A15-341,6/21/2017,20,9.9775,20.0725
23,31,14.2,61.8,0.626,A15-341,6/21/2017,20,9.9775,20.0725
23,32,15.3,64.4,0.616,A15-436,6/21/2017,20,9.9775,20.0725
23,33,15.7,55.8,0.561,A15-436,6/21/2017,20,9.9775,20.0725
23,34,14.6,58.3,0.599,A15-463,6/21/2017,20,9.9775,20.0725
23,35,14.4,61.1,0.619,A15-463,6/21/2017,20,9.9775,20.0725
23,36,14.8,65.4,0.631,A15-708,6/21/2017,20,9.9775,20.0725
23,37,16.1,60.8,0.581,A15-708,6/21/2017,20,9.9775,20.0725
23,38,14.4,61.7,0.622,A15-711,6/21/2017,20,9.9775,20.0725
23,39,15.9,59.1,0.576,A15-711,6/21/2017,20,9.9775,20.0725
23,40,18.3,66,0.566,A14-298,6/21/2017,20,9.9775,20.0725
23,41,15.7,61.1,0.591,A14-298,6/21/2017,20,9.9775,20.0725
23,42,16.5,63.3,0.586,A15-451,6/21/2017,20,9.9775,20.0725
23,43,15.7,60.5,0.588,A15-451,6/21/2017,20,9.9775,20.0725
23,44,15.1,61.5,0.606,A15-519,6/21/2017,20,9.9775,20.0725
23,45,14.8,61.5,0.612,A15-519,6/21/2017,20,9.9775,20.0725
23,46,13.8,60.2,0.627,A15-461,6/21/2017,20,9.9775,20.0725
23,47,11.7,62.6,0.685,A15-461,6/21/2017,20,9.9775,20.0725
23,48,14,58,0.611,A15-509,6/21/2017,20,9.9775,20.0725
23,49,15.1,59.7,0.596,A15-669,6/21/2017,20,9.9775,20.0725
23,50,16.5,59.8,0.567,A15-677,6/21/2017,20,9.9775,20.0725
23,51,12.6,59.4,0.65,A15-489,6/21/2017,20,9.9775,20.0725
23,52,13.4,60.8,0.639,A15-505,6/21/2017,20,9.9775,20.0725
23,53,11.7,62.9,0.686,A15-725,6/21/2017,20,9.9775,20.0725
23,54,15,55.5,0.574,A15-675,6/21/2017,20,9.9775,20.0725
23,55,13.2,53.1,0.602,A14-302,6/21/2017,20,9.9775,20.0725
23,56,13.6,57.1,0.615,A15-513,6/21/2017,20,9.9775,20.0725
23,57,18.3,62,0.544,b,6/21/2017,20,9.9775,20.0725
23,58,15.9,58.5,0.573,b,6/21/2017,20,9.9775,20.0725
23,59,17.5,61.8,0.559,b,6/21/2017,20,9.9775,20.0725
24,1,18.1,56.7,0.516,b,6/21/2017,20,9.9775,20.0725
24,2,10.9,47.5,0.627,b,6/21/2017,20,9.9775,20.0725
24,3,12.8,50.7,0.597,b,6/21/2017,20,9.9775,20.0725
24,4,11.7,57.6,0.662,A15-674,6/21/2017,20,9.9775,20.0725
24,5,11.8,52.6,0.634,A15-674,6/21/2017,20,9.9775,20.0725
24,6,13.4,61.2,0.641,A15-311,6/21/2017,20,9.9775,20.0725
24,7,12.4,52.8,0.62,A15-311,6/21/2017,20,9.9775,20.0725
24,8,13,55,0.618,A15-682,6/21/2017,20,9.9775,20.0725
24,9,13.6,60.6,0.633,A15-682,6/21/2017,20,9.9775,20.0725
24,10,16.5,62.9,0.584,A15-506,6/21/2017,20,9.9775,20.0725
24,11,13.8,57.1,0.611,A15-506,6/21/2017,20,9.9775,20.0725
24,12,13.8,66.6,0.657,A15-511,6/21/2017,20,9.9775,20.0725
24,13,13.8,57.7,0.614,A15-511,6/21/2017,20,9.9775,20.0725
24,14,13.6,59.4,0.627,A15-516,6/21/2017,20,9.9775,20.0725
24,15,14.4,59.7,0.611,A15-516,6/21/2017,20,9.9775,20.0725
24,16,13.4,58,0.625,A15-668,6/21/2017,20,9.9775,20.0725
24,17,15.7,56.7,0.566,A15-668,6/21/2017,20,9.9775,20.0725
24,18,14.6,56.1,0.587,A15-490,6/21/2017,20,9.9775,20.0725
24,19,11.8,54.3,0.643,A15-490,6/21/2017,20,9.9775,20.0725
24,20,11.1,57,0.674,A14-307,6/21/2017,20,9.9775,20.0725
24,21,15.5,59.4,0.586,A14-307,6/21/2017,20,9.9775,20.0725
24,22,14.6,52,0.562,A15-515,6/21/2017,20,9.9775,20.0725
24,23,13.4,54.7,0.606,A15-515,6/21/2017,20,9.9775,20.0725
24,24,14.4,61.4,0.62,A15-467,6/21/2017,20,9.9775,20.0725
24,25,13,57.3,0.63,A15-467,6/21/2017,20,9.9775,20.0725
24,26,13.6,62.1,0.641,A15-316,6/21/2017,20,9.9775,20.0725
24,27,15.5,60.5,0.592,A15-316,6/21/2017,20,9.9775,20.0725
24,28,15,62,0.61,A15-304,6/21/2017,20,9.9775,20.0725
24,29,14.2,58.3,0.608,A15-304,6/21/2017,20,9.9775,20.0725
24,30,13.8,60.2,0.627,A15-341,6/21/2017,20,9.9775,20.0725
24,31,13.2,59.2,0.635,A15-341,6/21/2017,20,9.9775,20.0725
24,32,13.6,63.5,0.647,A15-436,6/21/2017,20,9.9775,20.0725
24,33,13.6,60.2,0.631,A15-436,6/21/2017,20,9.9775,20.0725
24,34,14.6,60,0.609,A15-463,6/21/2017,20,9.9775,20.0725
24,35,14.2,57.9,0.606,A15-463,6/21/2017,20,9.9775,20.0725
24,36,13.4,60.5,0.637,A15-708,6/21/2017,20,9.9775,20.0725
24,37,14.4,59.7,0.611,A15-708,6/21/2017,20,9.9775,20.0725
24,38,13.8,60.5,0.629,A15-711,6/21/2017,20,9.9775,20.0725
24,39,14.4,59.1,0.608,A15-711,6/21/2017,20,9.9775,20.0725
24,40,17.3,62,0.564,A14-298,6/21/2017,20,9.9775,20.0725
24,41,16.9,62.1,0.572,A14-298,6/21/2017,20,9.9775,20.0725
24,42,14,63.9,0.641,A15-451,6/21/2017,20,9.9775,20.0725
24,43,14.2,62.6,0.63,A15-451,6/21/2017,20,9.9775,20.0725
24,44,15.1,60.5,0.601,A15-519,6/21/2017,20,9.9775,20.0725
24,45,14.4,62.4,0.625,A15-519,6/21/2017,20,9.9775,20.0725
24,46,16.9,64.2,0.583,A15-461,6/21/2017,20,9.9775,20.0725
24,47,15,62.6,0.613,A15-461,6/21/2017,20,9.9775,20.0725
24,48,13.2,61.7,0.648,A15-509,6/21/2017,20,9.9775,20.0725
24,49,15.7,61.4,0.593,A15-669,6/21/2017,20,9.9775,20.0725
24,50,14,62.9,0.636,A15-677,6/21/2017,20,9.9775,20.0725
24,51,16.7,58.8,0.558,A15-489,6/21/2017,20,9.9775,20.0725
24,52,13.4,62.6,0.647,A15-505,6/21/2017,20,9.9775,20.0725
24,53,14.6,65.6,0.636,A15-725,6/21/2017,20,9.9775,20.0725
24,54,15.9,66.5,0.614,A15-675,6/21/2017,20,9.9775,20.0725
24,55,17.9,65.1,0.569,A14-302,6/21/2017,20,9.9775,20.0725
24,56,18.8,61.5,0.532,A15-513,6/21/2017,20,9.9775,20.0725
24,57,16.1,58.2,0.567,b,6/21/2017,20,9.9775,20.0725
24,58,16.3,63,0.589,b,6/21/2017,20,9.9775,20.0725
24,59,15.9,58.5,0.573,b,6/21/2017,20,9.9775,20.0725
25,1,15.5,61.8,0.599,b,6/21/2017,20,9.9775,20.0725
25,2,13.2,54.1,0.608,b,6/21/2017,20,9.9775,20.0725
25,3,12.8,54.9,0.622,b,6/21/2017,20,9.9775,20.0725
25,4,14.2,55.9,0.595,A15-674,6/21/2017,20,9.9775,20.0725
25,5,16.9,62.7,0.575,A15-674,6/21/2017,20,9.9775,20.0725
25,6,14.8,57.9,0.593,A15-311,6/21/2017,20,9.9775,20.0725
25,7,15.1,60.2,0.599,A15-311,6/21/2017,20,9.9775,20.0725
25,8,15.9,62,0.592,A15-682,6/21/2017,20,9.9775,20.0725
25,9,16.7,60.6,0.568,A15-682,6/21/2017,20,9.9775,20.0725
25,10,14.8,55.2,0.577,A15-506,6/21/2017,20,9.9775,20.0725
25,11,13.6,57.1,0.615,A15-506,6/21/2017,20,9.9775,20.0725
25,12,16.5,62.7,0.583,A15-511,6/21/2017,20,9.9775,20.0725
25,13,14.8,65.9,0.633,A15-511,6/21/2017,20,9.9775,20.0725
25,14,14.4,63.5,0.63,A15-516,6/21/2017,20,9.9775,20.0725
25,15,14,56.2,0.601,A15-516,6/21/2017,20,9.9775,20.0725
25,16,15.1,59.1,0.593,A15-668,6/21/2017,20,9.9775,20.0725
25,17,12.8,59.1,0.644,A15-668,6/21/2017,20,9.9775,20.0725
25,18,15.7,64.2,0.607,A15-490,6/21/2017,20,9.9775,20.0725
25,19,13,65,0.667,A15-490,6/21/2017,20,9.9775,20.0725
25,20,18.3,63.6,0.553,A14-307,6/21/2017,20,9.9775,20.0725
25,21,13.6,57.9,0.62,A14-307,6/21/2017,20,9.9775,20.0725
25,22,14.8,62.6,0.618,A15-515,6/21/2017,20,9.9775,20.0725
25,23,11.8,59.8,0.67,A15-515,6/21/2017,20,9.9775,20.0725
25,24,14.2,60.9,0.622,A15-467,6/21/2017,20,9.9775,20.0725
25,25,13.8,62.1,0.636,A15-467,6/21/2017,20,9.9775,20.0725
25,26,13,60.2,0.645,A15-316,6/21/2017,20,9.9775,20.0725
25,27,16.9,62.1,0.572,A15-316,6/21/2017,20,9.9775,20.0725
25,28,15.3,59.2,0.589,A15-304,6/21/2017,20,9.9775,20.0725
25,29,18.3,61.7,0.542,A15-304,6/21/2017,20,9.9775,20.0725
25,30,16.9,63.9,0.582,A15-341,6/21/2017,20,9.9775,20.0725
25,31,14.4,64.2,0.634,A15-341,6/21/2017,20,9.9775,20.0725
25,32,16.5,61.7,0.578,A15-436,6/21/2017,20,9.9775,20.0725
25,33,13,60.9,0.648,A15-436,6/21/2017,20,9.9775,20.0725
25,34,18.1,63,0.554,A15-463,6/21/2017,20,9.9775,20.0725
25,35,15.1,65.6,0.626,A15-463,6/21/2017,20,9.9775,20.0725
25,36,18.1,61.8,0.547,A15-708,6/21/2017,20,9.9775,20.0725
25,37,13.4,58.9,0.629,A15-708,6/21/2017,20,9.9775,20.0725
25,38,15.7,62.7,0.599,A15-711,6/21/2017,20,9.9775,20.0725
25,39,19.2,64.7,0.542,A15-711,6/21/2017,20,9.9775,20.0725
25,40,20.4,64.7,0.521,A14-298,6/21/2017,20,9.9775,20.0725
25,41,13.8,63.8,0.644,A14-298,6/21/2017,20,9.9775,20.0725
25,42,16.7,63.5,0.584,A15-451,6/21/2017,20,9.9775,20.0725
25,43,15.7,60.8,0.59,A15-451,6/21/2017,20,9.9775,20.0725
25,44,17.1,61.8,0.567,A15-519,6/21/2017,20,9.9775,20.0725
25,45,16.3,65,0.599,A15-519,6/21/2017,20,9.9775,20.0725
25,46,15,65.7,0.628,A15-461,6/21/2017,20,9.9775,20.0725
25,47,15.5,67.7,0.627,A15-461,6/21/2017,20,9.9775,20.0725
25,48,16.1,62.1,0.588,A15-509,6/21/2017,20,9.9775,20.0725
25,49,15.7,66.5,0.618,A15-669,6/21/2017,20,9.9775,20.0725
